num_events,duration,total_distance,avg_velocity,std_velocity,max_velocity,median_velocity,avg_acceleration,std_acceleration,avg_angular_velocity,avg_curvature,click_count,click_rate,drag_count,drag_ratio,pause_count,pause_ratio,x_mean,y_mean,x_std,y_std,x_range,y_range,straightness,avg_sampling_rate,user_id,session_id,split,is_illegal
420,133.940999985,10027.312937046283,157.1327127231623,427.80307405325124,3798.3494339089143,21.11460713354454,1354.2265379064772,3976.127499401945,5.295420693751943,0.2738297490042054,14,0.10452363355184638,13,0.030952380952380953,30,0.07142857142857142,182.30714285714285,289.6357142857143,129.9622983568846,103.63716383906656,755.0,535.0,50.0,3.135709006555391,user21,session_4873496968,test,0
1375,364.68599987,45763.95082936822,208.5356609954348,500.17992756973604,5000.0,22.471913521020767,1511.301950624324,4008.555658699971,3.423712838938155,0.1880482712811112,84,0.23033513770735253,33,0.024,69,0.05018181818181818,315.7716363636364,310.6290909090909,210.6172537547627,186.88646896619306,1084.0,767.0,50.0,3.7703668374715447,user21,session_5035531254,test,1
939,155.856000185,38303.492081740726,258.65928084447967,687.805394840317,5000.0,28.844410203711913,2792.63966406693,8680.152231390717,5.4501255419585615,0.1669395886700865,49,0.3143927724427506,55,0.058572949946751864,27,0.02875399361022364,437.6570820021299,282.68157614483493,199.0174414049529,145.04113008039178,964.0,739.0,50.0,6.024792108647812,user21,session_5158497089,test,0
365,965.375999928,41400.04318138494,439.61671708548266,1176.0684684989142,6878.146034630853,33.384721667368744,3850.7582872865414,10242.809450435565,4.317067769769986,0.1154555995822216,17,0.017609718908764976,2,0.005479452054794521,7,0.019178082191780823,499.4931506849315,399.23561643835615,377.54383790610336,225.47700192772214,1599.0,892.0,50.0,0.3780910236293657,user21,session_5226344095,test,1
947,160.96600008,52742.19878691678,281.274882475568,680.9168032690471,5000.0,45.17310094929957,2291.1586440276383,6025.326082522371,5.8127951303365,0.22068433850596564,42,0.2609246671913698,11,0.011615628299894404,37,0.03907074973600845,225.5248152059134,356.6663146779303,148.16627625575063,180.00961495179433,888.0,692.0,50.0,5.88322999595779,user21,session_5764163634,test,0
154,44.4749999046,3232.5285451968625,156.74147350847142,474.8736459179961,5000.0,25.536079539135358,1092.2453535462168,2937.1209401725014,4.255455605519973,0.18268488870770078,8,0.1798763354055133,1,0.006493506493506494,8,0.05194805194805195,294.9025974025974,358.0064935064935,128.536954299767,137.95355364793878,513.0,564.0,10.209090292958686,3.4626194565561303,user21,session_5896454946,test,0
577,99.6080000401,23109.08759124546,272.1705389599928,553.5165649105414,5000.0,43.581324997577084,2474.1424807654644,5329.574881290413,5.07041146857344,0.16960795917693747,38,0.3814954620582888,11,0.019064124783362217,18,0.03119584055459272,363.80242634315425,207.71750433275562,227.71670645097694,154.0551226721741,969.0,750.0,41.951799922837445,5.792707410727175,user21,session_6350129821,test,0
698,224.806999922,64394.69327363726,379.45614743474397,1097.3378157285863,7169.270122101609,39.79318123895946,3184.985152294835,9888.200195037392,4.723819821191807,0.12579535760631874,36,0.16013736232630976,20,0.02865329512893983,17,0.024355300859598854,398.3194842406877,477.5458452722063,323.3653644137844,224.3609673333819,1406.0,870.0,50.0,3.104885525104561,user21,session_6410652005,test,1
180,90.103000164,199630.22652661856,3505.331676168764,21321.8232853205,169149.18702246717,208.0284080125752,440429.7996508513,3094314.824197503,8.551424076748804,0.11551077063551034,6,0.06659045746622383,21,0.11666666666666667,4,0.022222222222222223,707.6,649.3222222222222,4864.694464215364,4867.349405044631,65512.0,65515.0,50.0,1.9977137239867149,user21,session_6723163956,test,1
640,177.587000132,42390.25264032601,381.53138117280537,901.9345390690327,5417.417999152291,39.709281022266865,3559.725751071882,9013.488559121079,5.207846146056504,0.17571666314140177,28,0.15766919864172302,16,0.025,18,0.028125,612.7359375,230.8015625,408.02439472131516,207.46319242310747,1324.0,688.0,50.0,3.603867397525098,user21,session_6747468371,test,0
1388,548.203999996,58290.81541269686,325.9341087072011,858.532919071763,6088.385649303007,34.88226933338423,3726.6522943029604,10593.269790006185,4.9273390076867,0.15890903202131745,118,0.21524833821143405,26,0.018731988472622477,87,0.06268011527377522,408.71469740634006,352.2680115273775,166.61464681608956,208.005664299004,1106.0,1079.0,50.0,2.5319041816734784,user21,session_6803917267,test,1
1199,804.392000198,77605.32748974988,450.1992683510268,1101.362896089781,7274.734904422621,46.729026989298426,4513.518045058466,11958.54392998726,4.5956287064336685,0.11803975003708643,94,0.11685844709651765,8,0.006672226855713094,72,0.060050041701417846,346.51209341117595,387.4995829858215,233.46523225094552,307.7039963565351,1891.0,1079.0,50.0,1.490566787965156,user21,session_6891188294,test,1
823,699.638999939,49183.839133603135,374.0824560657038,955.5913400036583,6506.862503927212,50.929794699895744,3499.772900111899,9634.498165884417,6.113932954847261,0.16337124869835504,45,0.06431888445887587,45,0.054678007290400975,26,0.031591737545565005,680.400972053463,377.0984204131227,243.5587472391788,217.19661848248683,1344.0,767.0,50.0,1.176320931325663,user21,session_6905592155,test,0
922,2076.41899991,225235.10848043708,261.50246877870563,668.5532224162391,5000.0,20.0144752408989,2564.7716381980104,6683.32098964298,4.180084085391345,0.16552475147000942,107,0.05153102529144542,14,0.015184381778741865,81,0.0878524945770065,507.117136659436,398.6616052060738,2178.997410466571,2160.8460281704893,65535.0,65514.0,50.0,0.44403369456740815,user21,session_7053852427,test,1
1219,427.511000156,84407.48314348322,388.6359834798229,882.6679935501211,6195.639629625819,69.36412295768861,3842.2283595263707,10296.247542367906,5.770430719617669,0.13552898289624232,66,0.1543819924537998,16,0.013125512715340444,30,0.02461033634126333,472.3527481542248,311.3207547169811,256.12697666575264,178.91264250842596,1363.0,767.0,50.0,2.8513886181997266,user21,session_7208965815,test,0
1485,606.613999844,119572.1304217385,458.9999164260587,994.9763032552663,6405.611767774379,68.02930361974282,4217.74542672595,10599.877310707054,5.194008744649274,0.12760708728553857,85,0.1401220545880231,31,0.020875420875420877,58,0.039057239057239054,514.8188552188552,308.6727272727273,286.04008007103545,193.80290677601977,1363.0,767.0,50.0,2.4480147183907564,user21,session_7288721890,test,0
1681,337.220999956,40883.022001940495,137.6108223894257,466.292894649108,5000.0,19.61461727281418,1377.4316155882086,5070.115486144126,3.303030498560958,0.15667036159370584,68,0.20164817733436682,27,0.016061867935752528,51,0.030339083878643664,273.2111838191553,294.62641284949433,205.60513767110126,152.87620144617927,1134.0,759.0,50.0,4.984861560280451,user21,session_7756203951,test,1
1244,288.645999908,33528.46068905264,187.7604833061457,421.0079373348244,5000.0,38.02419554829707,1539.687834729119,3396.383444087786,3.652845908717802,0.2194342165613132,50,0.1732225633334135,37,0.0297427652733119,84,0.06752411575562701,586.8030546623794,346.15996784565914,186.55180897631334,125.95082353376031,1121.0,662.0,50.0,4.309777375735328,user21,session_7800887945,test,1
1667,489.791000128,93339.33173734049,415.9757349089822,841.4268706236084,5252.207715785954,81.58894958057572,3844.6671812407835,8440.250776476163,5.6199031968010535,0.15426188056928725,108,0.2205022141521092,42,0.02519496100779844,84,0.05038992201559688,304.5860827834433,363.92141571685664,287.79493082254805,215.54421575828493,1363.0,767.0,50.0,3.403492509181167,user21,session_7953065762,test,0
965,367.25,27019.84029571268,201.52321522901354,591.1093892440902,5000.0,28.571423401364804,2097.7428114092836,6793.116752742296,3.5386437047799544,0.13490577992178615,38,0.10347174948944861,22,0.022797927461139896,45,0.046632124352331605,315.39274611398963,289.90673575129534,219.94875900156995,170.01036582449203,1256.0,753.0,49.45760514807659,2.627637848876787,user23,session_0071280153,test,0
1042,254.680999994,44446.14166322909,247.25442609022357,834.8677361602603,6857.10322892058,33.32641437584067,2291.9241194633837,8461.76128299712,3.948727102213165,0.14535734825866498,51,0.20025050946557263,9,0.008637236084452975,46,0.044145873320537425,356.2581573896353,354.4443378119002,214.32008425830335,201.58181685662322,1279.0,706.0,50.0,4.091392762022092,user23,session_0139259699,test,0
1720,7317.44499993,65606.20134959255,283.8618144992075,649.8489405465224,5000.0,51.93277829192523,2332.3805218646953,6187.531835773865,3.838975537661077,0.15084919597418392,99,0.013529312485566622,69,0.04011627906976744,121,0.07034883720930232,404.06337209302325,402.1127906976744,319.27805969442204,239.96944264286995,1599.0,899.0,50.0,0.2350547219714605,user23,session_0542118784,test,1
1222,418.108999968,73766.19870492863,404.1015758618661,990.0562837711384,6942.012261755466,65.33755041608566,10604.052369141482,67962.54724742837,5.1394460559180635,0.1258437667908156,80,0.19133766555162124,44,0.03600654664484452,35,0.028641571194762683,381.98936170212767,469.537643207856,342.2990474546663,238.29731765997994,1919.0,1079.0,50.0,2.9226828413010146,user23,session_0590731055,test,1
1270,466.361999989,55836.97557141463,281.1060864864667,657.4950618801071,5000.0,60.69111274838759,2255.553159218541,6522.078272826165,3.7874655522909144,0.11714637310221393,63,0.13508819329509258,39,0.030708661417322834,45,0.03543307086614173,356.48425196850394,300.72519685039373,275.356760039552,201.83919332853864,1279.0,799.0,50.0,2.723206436266152,user23,session_0697506648,test,0
1640,1071.05699992,159384.91917797428,351.06293300545644,1330.6917414925408,9546.247314861846,7.767014419040266,16140.999307945931,133478.90882458043,4.10202767351345,0.13279987120409806,109,0.10176862670067185,26,0.015853658536585366,61,0.03719512195121951,463.14146341463413,377.94146341463414,402.80770636898535,248.27011552470972,1919.0,1079.0,50.0,1.531197686138549,user23,session_0750796173,test,1
239,1743.53900003,24307.366155296277,455.5394829783777,1001.7105518208396,5244.916476628374,47.65444409392731,4547.074352740708,10709.198749051502,4.378138128555044,0.1367284126417303,13,0.007456099347233597,0,0.0,7,0.029288702928870293,783.7196652719665,599.6778242677824,473.3428333554477,341.0125936735853,1823.0,1056.0,38.6282512098315,0.13707751876837151,user23,session_1414301302,test,1
513,146.687000036,17404.9816008761,163.3821778804193,493.8623420938503,5000.0,5.747866935464773,1530.8289555719905,4070.668512407313,2.5589333319780394,0.1397776814943905,36,0.24542052118568694,3,0.005847953216374269,35,0.0682261208576998,303.00584795321635,328.90838206627683,239.33582815284814,169.5301451228807,1357.0,662.0,50.0,3.497242426896039,user23,session_1581692104,test,1
2171,1918.60300016,102078.10802172434,271.458284692013,752.2815827898546,5733.060707510743,37.03703978049495,2338.5398251668194,7635.615772635953,3.5160842727079533,0.12526655026741748,145,0.07557582261046598,40,0.018424689083371717,92,0.04237678489175495,436.7609396591433,378.38277291570705,355.700617738797,211.14844289767768,1279.0,799.0,50.0,1.1315524888780804,user23,session_1783392506,test,0
232,36.1879999638,13528.822668919745,1038.1882947031738,5791.122536690894,51080.69448425264,41.32177847964954,454119.9827903553,3879117.504366567,4.938793641559539,0.12608588692712627,14,0.38686857560530125,5,0.021551724137931036,8,0.034482758620689655,432.78879310344826,371.0818965517241,317.87412528789037,177.86333393449107,1541.0,704.0,15.400950439498407,6.410964967173563,user23,session_1799284692,test,1
1823,376.108999968,76335.35181982207,266.45692508024837,728.3177003704608,5000.0,14.822726792143284,2806.9808014017935,7938.347844215192,5.764220192805326,0.20254607884612572,203,0.539737150712351,192,0.10532089961601755,120,0.06582556226001098,401.98409215578715,351.9862863411958,328.5702424860633,236.7746832647094,1363.0,767.0,50.0,4.846999141618797,user23,session_2020107805,test,1
2104,558.779999971,145839.63209078496,384.03362836264284,1209.4688973527066,9731.683343979279,42.553980580441134,8324.97777251198,52866.07770873142,3.7256322777455053,0.11996753089262127,72,0.1288521421735508,49,0.02328897338403042,126,0.05988593155893536,1084.1188212927757,536.0855513307985,363.3948598989638,328.88067390826853,1891.0,1079.0,50.0,3.765345932404873,user23,session_2222178768,test,1
514,79.8629999161,7981.330307805978,123.87230666352932,457.5523649456612,5000.0,15.022376710519115,2837.049331188036,14843.557897465656,5.607858487265463,0.17150608856490016,47,0.5885078202593919,59,0.11478599221789883,9,0.017509727626459144,242.99610894941634,461.76459143968873,116.09045670026885,106.94397902744511,532.0,368.0,50.0,6.4360216939005825,user23,session_2676613576,test,0
732,310.822999954,24959.729191230348,161.54197681823098,440.9516607199172,5000.0,27.959375751527755,1231.0927101556267,3314.2539475965887,3.123470408076355,0.1154125471239249,22,0.07077983290572407,17,0.023224043715846996,29,0.03961748633879782,350.60928961748635,251.974043715847,296.37044298618656,132.28824033872402,1256.0,775.0,29.292830493338446,2.3550380766813643,user23,session_2806235778,test,0
339,75.7909998894,5983.367502345008,127.70550883469662,465.5116362502911,5000.0,23.720739814312132,1582.7783932119298,7476.576538116054,3.9339261214030756,0.22781421375321778,10,0.13194178747599006,0,0.0,25,0.07374631268436578,260.9852507374631,323.3834808259587,264.91402494057957,100.35160299342988,1163.0,368.0,50.0,4.472826595436063,user23,session_2887480941,test,0
1461,228.529000044,108794.46109495127,351.03191454058714,1261.0128344245343,8677.796957685532,31.249994873047264,9807.574703630322,68347.62479875359,4.845858349889423,0.1273230903548462,76,0.3325617317074301,103,0.07049965776865161,37,0.025325119780971937,359.5681040383299,413.32169746748804,210.4090902407104,169.36946887736752,802.0,775.0,50.0,6.3930617108494125,user23,session_3173348385,test,0
1124,876.558000088,41936.46215485985,267.59618170726657,620.5605906725973,5000.0,56.66612901233356,35887.228628444485,326629.64787863503,4.751682905842489,0.13422202765756702,58,0.06616789761108476,86,0.07651245551601424,43,0.03825622775800712,382.56405693950177,329.9519572953737,242.84488632417737,215.36591365337367,1263.0,799.0,50.0,1.2822882226699872,user23,session_3193098342,test,0
1339,1543.02700019,88473.36852518847,355.0580612874642,783.3067406426868,5000.0,40.42260417268684,3330.114982902348,7556.87033024281,5.137325947996352,0.13086947044616148,113,0.07323267835629953,4,0.002987303958177745,54,0.040328603435399554,245.88050784167288,329.6572068707991,212.8202306734427,187.2204995170862,1363.0,767.0,50.0,0.8677748346821686,user23,session_3436410606,test,1
415,317.886000156,21205.196792689225,272.57500566052823,646.9184478750655,5000.0,29.832756048193723,2817.058287008743,6720.1485927844,4.739678574761292,0.18288188259622493,34,0.10695658186681631,0,0.0,8,0.01927710843373494,431.9710843373494,276.89156626506025,322.40706878485867,134.27162714526307,1352.0,601.0,40.201097136371736,1.3054994551390815,user23,session_3496233301,test,1
1052,287.172999859,30143.824720411336,209.0204222208293,501.5924319978483,5000.0,46.27864572091647,1532.8137366198803,3568.7803759957146,3.7416000113844703,0.18008767417894023,53,0.18455774054671797,25,0.02376425855513308,53,0.05038022813688213,232.6796577946768,275.7851711026616,219.17062559861245,178.61819080449075,1351.0,755.0,50.0,3.6632970387763644,user23,session_3760606976,test,1
1421,322.442000151,48329.90733502492,238.0634824769288,500.498207922599,5000.0,58.4592492073661,1807.5843825627592,4347.058253117463,3.8902012993097865,0.12402949634069664,83,0.2574106349704164,36,0.025334271639690358,55,0.03870513722730472,432.4229415904293,311.8859957776214,271.12328001532904,200.0472928790857,1266.0,799.0,50.0,4.406994124011586,user23,session_3777853846,test,0
992,905.748000145,58931.483379290396,439.24013503895424,1865.0482116930912,16569.12537703991,17.22493207472172,90090.46842414768,810766.5453056198,3.9089971935474517,0.11393774892073275,60,0.06624359092197242,56,0.056451612903225805,53,0.05342741935483871,773.2691532258065,297.68649193548384,413.8903259967208,212.04659232070995,1919.0,1079.0,50.0,1.0952273699099442,user23,session_3922157039,test,1
239,41.638999939,4814.153488179077,124.80771343393941,358.34052954062645,5000.0,25.253816195557008,775.0060765069908,1512.630393204473,2.837806902830969,0.16066673450828578,19,0.4563029858506324,5,0.02092050209205021,15,0.06276150627615062,287.4979079497908,298.6610878661088,102.09012637453225,134.21777030646302,453.0,470.0,18.0828594207652,5.739811243068481,user23,session_4088744338,test,0
1650,2045.73600006,127215.17656455559,387.1287024579998,1154.3330123957303,8546.868981818598,20.92997689515844,24456.8894390183,207002.96530473648,4.261854641085223,0.11837409327147391,113,0.05523684385310998,131,0.07939393939393939,89,0.05393939393939394,576.6848484848484,442.7369696969697,343.0768779163529,229.38500297658763,1795.0,1079.0,50.0,0.8065556845808094,user23,session_4144841412,test,1
1552,754.674999952,64876.026202715264,299.669749899363,712.5569852098257,5000.0,31.14141887622994,2886.7885069023246,7150.75265266951,4.786222738938908,0.18164558850263612,134,0.17755987677943866,16,0.010309278350515464,128,0.08247422680412371,321.64819587628864,312.8743556701031,184.12836101501685,218.15214599072425,1359.0,767.0,50.0,2.0565143937439463,user23,session_4185228735,test,1
237,40.7129998207,6707.225511026859,307.37386951731906,920.5174244401537,7001.982437671294,58.3333310145834,5231.181282077264,25206.931274218292,4.198886117335877,0.17441055266322603,13,0.31930833044118545,0,0.0,12,0.05063291139240506,454.71729957805906,436.6244725738397,452.0940170476755,179.43916369163114,1249.0,692.0,12.200197443527317,5.821236485735458,user23,session_4199921692,test,0
1834,531.419999838,96835.37362697406,327.86750854524814,1200.9209466068237,10164.249667553848,34.7898265935142,7799.823209652437,47133.79385581409,4.287679726156569,0.1197056845792362,95,0.1787663242425203,29,0.015812431842966195,39,0.021264994547437296,404.97055616139585,309.38331515812433,286.14078727413505,150.0435789204449,1279.0,799.0,50.0,3.451130933271392,user23,session_4354218638,test,0
1897,407.758999825,83203.07159881658,277.1014475296384,686.7549948814503,5000.0,68.71835608465938,2420.993426041682,7307.950105639115,4.263381542028451,0.12112603466622199,105,0.25750504598319934,26,0.013705851344227728,62,0.03268318397469689,283.1207169214549,310.5651027938851,250.8181269019608,176.1525671226666,1278.0,687.0,50.0,4.652257830763135,user23,session_4484768740,test,0
1906,490.687000036,64653.97730079551,212.57460566613133,614.8510700866518,5000.0,31.153258710797942,3393.158066343903,18741.91320056639,3.437739797169297,0.13315344506020874,97,0.19768202539069396,8,0.004197271773347324,101,0.05299055613850997,440.3803777544596,349.1211962224554,323.54519391756355,165.0434938359308,1279.0,789.0,50.0,3.8843499009759044,user23,session_4736309542,test,0
753,151.703000069,24730.59571937943,228.8780278929031,397.7354543560383,5000.0,62.50001661659121,1615.9793104545677,3318.3651598227584,3.482498564818361,0.11549180924881794,44,0.2900404077703619,9,0.01195219123505976,22,0.029216467463479414,416.4993359893758,217.00531208499336,242.66467935940133,119.39009444922678,1041.0,591.0,32.685784485465696,4.963646069342784,user23,session_4998803513,test,0
1232,250.504999876,30418.868307304227,160.29560211373038,518.0711044758784,5000.0,19.58636061890775,1538.3488099105648,5242.645261983083,3.966207255326113,0.16305334767302607,87,0.3472984572885372,19,0.015422077922077922,58,0.04707792207792208,353.64123376623377,290.43668831168833,178.35441815977487,149.59523254459594,1210.0,769.0,28.20655071298292,4.91806551010894,user23,session_5090921415,test,0
1273,284.187999964,36047.64003303631,228.7525847918702,536.2567093470429,5000.0,71.98445125114017,2110.533902506421,6329.803818575104,5.276700936929733,0.15965890485734688,39,0.13723309923339616,25,0.019638648860958365,49,0.0384917517674784,477.6292223095051,290.91280439905734,207.6242656489501,164.22245162390254,1006.0,721.0,50.0,4.4794291108747,user23,session_5130764696,test,0
1059,263.621999979,36694.43560941526,272.58604205638056,732.2653282230307,5053.1644177740545,28.569977305917565,2990.274559850297,8127.752465685112,7.223914858646946,0.28370070067138875,81,0.30725811960478416,67,0.06326723323890462,73,0.06893295561850803,343.1029272898961,252.01322001888573,194.23459832898007,182.99539235917345,1541.0,808.0,50.0,4.01711541557366,user23,session_5138848212,test,1
663,149.609000206,8369.501554092374,113.63391452446162,452.886572503386,5000.0,26.7857170360328,1268.6079884919523,5554.5089972336655,4.19669096394413,0.19976489120032748,42,0.2807317737714259,2,0.0030165912518853697,39,0.058823529411764705,147.96229260935144,199.6214177978884,83.66165184779803,93.5357338041934,359.0,372.0,50.0,4.431551571677509,user23,session_5222969532,test,0
397,111.888999939,28757.83795685303,412.85527861450805,842.6812722468852,5000.0,49.50507938804744,3485.548484298878,7708.70473830145,4.382275979198945,0.11134547015891144,21,0.18768601034461696,34,0.08564231738035265,22,0.055415617128463476,371.94458438287154,207.83879093198993,302.9420169078949,219.14421294485814,1363.0,767.0,50.0,3.5481593384196635,user23,session_5536570637,test,1
677,130.687999964,15420.86205086207,241.89716336717788,915.7622010905775,7541.831393251809,20.486073034147665,113057.1992343969,810079.1800536037,4.892148031850603,0.1603439238388391,48,0.3672869736565127,30,0.04431314623338257,25,0.03692762186115214,319.27769571639584,306.90989660265876,99.55156697405678,137.36527290668823,518.0,454.0,50.0,5.180276690947064,user23,session_5567012419,test,0
1219,463.069999933,267598.32088414114,335.154669319068,818.1684506773987,5000.0,35.42872725751561,2888.5715155925936,7345.92643347266,6.175490880346836,0.18786072557593053,81,0.17491955862336064,62,0.05086136177194422,46,0.03773584905660377,375.66201804758,364.5955701394586,1890.1638391621993,1878.6598946282943,65535.0,65535.0,50.0,2.6324313822453904,user23,session_5652085012,test,1
2460,1561.32099986,173631.1160142681,318.8059600666589,1121.0869156702154,8531.923995249103,5.917161516868742,3163.1096829291764,11572.47354395541,3.4286774633722565,0.14493637945871843,87,0.055722045631744585,70,0.028455284552845527,139,0.056504065040650406,705.2268292682927,588.0987804878049,344.1746990062731,271.869830911557,1918.0,1079.0,50.0,1.5755888764838124,user23,session_5653345386,test,1
502,104.252000093,14451.522145348767,183.3620781249792,481.3233877529945,5000.0,34.42840275747774,1463.6574513105675,4137.155426708165,3.9074082490573936,0.19070070405166717,23,0.22061926849827732,1,0.00199203187250996,26,0.05179282868525897,287.32868525896413,333.51792828685257,217.21875967502217,206.46734644247465,1243.0,722.0,50.0,4.815255338527618,user23,session_5760480696,test,0
484,122.49000001,8761.198911136427,139.87298076024513,297.99126276202145,4006.661503446372,44.33903129153937,885.5780894157965,1994.2582765865197,3.2558252549353908,0.13892726652438575,28,0.22859008896819413,3,0.006198347107438017,27,0.05578512396694215,272.650826446281,289.41322314049586,174.21674459906103,139.77941328984025,703.0,677.0,22.91968239201306,3.9513429664502127,user23,session_5796305508,test,0
910,171.088000059,66579.26544773031,375.02178092816536,1210.8828112952215,8405.066740195593,33.69085356468214,5241.9460310654695,22092.42636391452,4.360181440903157,0.13361822620311675,38,0.22210792099326448,38,0.041758241758241756,27,0.02967032967032967,379.24725274725273,439.5879120879121,234.66677769680246,220.54082556141435,1279.0,791.0,50.0,5.318900213259755,user23,session_5938044199,test,0
1505,547.910000086,46116.38343516177,207.0103645481436,551.7168761202254,5000.0,27.777828780957815,1909.5327638461017,5925.184174170805,4.549099999650203,0.19019102739587734,120,0.21901407161972733,52,0.0345514950166113,69,0.04584717607973422,289.7607973421927,309.6112956810631,165.27411122069105,147.54423608208543,925.0,767.0,48.79053994333348,2.74680148156408,user23,session_5967488943,test,1
1086,376.18200016,33589.23812684551,178.19989472384097,508.42394175578426,5000.0,35.24880601916649,1652.4553450647384,5343.953242833517,4.00662854121327,0.13237242521643577,62,0.16481384003920918,14,0.01289134438305709,39,0.03591160220994475,341.11878453038673,235.60313075506446,255.67087800294692,139.89652512246832,1279.0,799.0,50.0,2.886900488428729,user23,session_6120487222,test,0
715,1801.99300003,81513.27365039672,594.037938571188,1462.43958966607,8478.726778693199,46.5848854037134,5915.319670927264,14578.364776579518,6.206323133115596,0.2022988395067996,39,0.021642703384170035,9,0.012587412587412588,57,0.07972027972027972,605.9076923076923,453.7006993006993,503.4533181618694,367.0533127261812,1919.0,1079.0,50.0,0.3967828953764507,user23,session_6200753435,test,1
857,228.75999999,14889.903838895163,138.96985165396399,501.93501124059054,5000.0,14.814815857339003,10653.075387625273,91765.12920698908,5.123585238478718,0.16380364251523039,72,0.3147403392339019,116,0.1353558926487748,21,0.024504084014002333,252.22987164527422,398.22170361726955,144.83099930256242,140.7292998519282,643.0,668.0,50.0,3.746284315603527,user23,session_6479783256,test,0
869,452.708999872,38657.56288183802,286.6367474814014,643.5506342079476,5000.0,55.41361764424017,2412.6144086992017,6820.7550906432625,4.41810623226899,0.15265441113772749,34,0.07510343291079533,41,0.047180667433831994,21,0.024165707710011506,428.69620253164555,380.82278481012656,303.3675809436306,148.65381608912037,1279.0,636.0,50.0,1.9195553882200334,user23,session_6529033101,test,0
793,3291.99799991,24437.564944796402,258.251307513278,645.7959947330487,5000.0,38.83497950798426,2355.9003529582446,6492.050767081161,4.14093029637216,0.16529526124882732,49,0.014884577694561058,27,0.034047919293820936,48,0.0605296343001261,328.25346784363177,307.43379571248425,180.1947110912439,149.3375809996665,1279.0,799.0,50.0,0.24088714513850853,user23,session_6575637744,test,0
331,97.6390001774,9464.981344160093,209.89106027967722,501.27711317056685,5000.0,32.679764635417605,1697.2844617334788,4141.068278557489,3.9656332037910618,0.18871068618125106,23,0.23556160917472904,17,0.0513595166163142,22,0.06646525679758308,397.5891238670695,270.9335347432024,379.68945093863033,218.68904544875107,1224.0,721.0,24.24655078295783,3.3900388102971877,user23,session_7131856482,test,0
1490,685.473999977,47259.764975544764,210.76676329996337,610.1329287705685,5000.0,12.396903598973442,3005.8845564300163,12526.251437082841,4.022124749453946,0.1693900605925696,127,0.18527325617639953,15,0.010067114093959731,80,0.053691275167785234,268.1322147651007,232.38120805369127,203.97204300474465,157.28740590064206,1599.0,717.0,50.0,2.173678359864845,user23,session_7144916399,test,1
349,247.632999897,18852.925289025137,962.0910564040536,5268.214107637024,47220.6917677609,26.515157641759767,363871.2492926815,2637741.518443696,6.282831920611184,0.15704702326476028,28,0.11307055203323575,0,0.0,24,0.06876790830945559,340.44699140401144,264.43839541547277,255.22231839800193,186.93549447942863,1289.0,764.0,41.70540971053972,1.4093436664142598,user23,session_7398972341,test,1
1467,486.599999905,52299.83115294723,206.75425745265264,556.0799817568901,5000.0,19.047615419500804,1824.7695095223985,4992.538450541086,4.175023867480464,0.18730969113181495,106,0.21783806005074932,81,0.05521472392638037,108,0.0736196319018405,375.492160872529,365.3176550783913,209.5294811034156,212.52949714660744,1342.0,767.0,50.0,3.014796548060842,user29,session_0228122983,test,1
997,234.371999979,38442.51236262833,223.54421426864155,663.8006648493533,5000.0,8.469956417299695,17782.466113588816,145882.13692363753,3.6419147455931635,0.1300479364642265,64,0.2730701619892072,2,0.0020060180541624875,71,0.0712136409227683,341.7301905717151,300.78335005015043,261.6216350782708,188.5845266674985,1251.0,737.0,50.0,4.253921117238119,user29,session_0270940804,test,0
302,238.008000135,15230.412370050013,193.93143495712397,545.9825133983721,5000.0,26.22147571420394,1641.9015462590942,3985.641602150107,2.979580527412747,0.1496411894461366,14,0.05882155218336817,0,0.0,15,0.04966887417218543,361.16887417218544,311.9867549668874,336.57035314478316,220.30487744633365,1900.0,1052.0,44.56270275322833,1.2688649113840846,user29,session_0305606782,test,1
357,467.857000113,17830.984207545072,304.1431882914089,590.5789226526243,3941.1767528462956,60.718859992057624,2771.233428554033,5939.959097193925,5.179432733059533,0.16110121339045314,31,0.06625956220065675,15,0.04201680672268908,14,0.0392156862745098,279.22408963585434,263.53501400560225,229.18574769419945,128.86571719556932,1057.0,767.0,50.0,0.7630536679236923,user29,session_0508486473,test,1
264,76.5590000153,4642.062317310177,125.84569623813182,506.8552801251878,5000.0,12.920382125997012,1574.5327756152383,6589.8208003162235,4.279444216640574,0.22109153987225763,20,0.26123643198060426,2,0.007575757575757576,26,0.09848484848484848,211.09469696969697,246.33333333333334,63.57417249979191,79.96350561769873,384.0,397.0,20.410823429298716,3.4483209021439762,user29,session_0537801506,test,0
1142,267.289000034,65443.79565411282,301.7960924458608,858.8411508477371,5723.521680533829,18.888905628884288,2604.032592747484,7453.667851814981,3.783933043090218,0.18741303420394276,88,0.3292316555818089,49,0.042907180385288964,73,0.063922942206655,256.7802101576182,369.5630472854641,226.25592187765164,246.01408109838218,1915.0,1079.0,50.0,4.272528984936656,user29,session_0743065918,test,0
1844,307.973999977,275190.1871954375,287.0921805461998,1029.9542645067295,8172.967983620109,28.16866972274265,8657.988471867306,62349.97511399942,3.9437618591652437,0.14664806829930196,114,0.3701611175245758,18,0.009761388286334056,73,0.039587852494577004,293.39154013015184,359.8232104121475,1532.941597395162,1527.900894687288,65535.0,65535.0,50.0,5.987518427327348,user29,session_0838891042,test,0
